"Location Code","Company","Address Line 1","Added By","Note Date","Note Time","Note"
"124848","MASSAWA","1239 Amsterdam Ave New York 10027","OLLIVIERRE","08/25/2022","22:51:00","Service: PEST ELIM MAINT Checked all traps and monitors. Replaced all glue boards. No activity found at location. Treated cracks and crevices with advion cockroach gel bait. Treated all common areas and hot zones with suspend and Nyguard."
"132879","AMF Gourmet Inc","9748 63rd Rd Rego Park 11374","FERNANDEZ","08/25/2022","22:57:46","Closed"
"130533","MI LINDA CONCEPCION","6400 Bergenline Ave West New York 07093","JONES H.","08/25/2022","23:08:21","Service: PEST ELIM MAINT Treated all rooms, doorways and common areas with transport and nyguard. Inspected all tincats for any activity and replaced all glue boards. No pest were found."
"116330","ABRACADABRA MAGIC DELI","190 Knickerbocker Ave Brooklyn 11237","THOMAS S.","08/25/2022","23:13:11","Service: RATS Sprayed kitchen and bathroom also restaurant checked tin kats and ketch alls found no activity signed doh"
"125080","VINNIES PIZZA","1603 2ND AVE NEW YORK 10028","MELENDEZ C","08/25/2022","23:13:47","Service: PEST ELIM MAINT Checked all monitors and traps and all were clean. Treated perimeter and common areas. Gel Baited around basement because glue boards were active with water bugs but on my visit not much activity. Now in the yard where there are 4 other businesses adjoining this one there was heavy Norwegian rats activity so I Rebaited lps and dusted void where applicable.."
"125043","STATE LINE FAMILY RESTAURANT","96 RT 303 Tappan 10983","CARRASQUIL","08/25/2022","23:16:07","Service: PEST ELIM MAINT Service traps and devices in all areas. Crack and crevice treatment in bar area and kitchen area. No activity in catch all’s.  Checked behind benches next to bathroom which out  glue boards and monitors Sprayed all necessary areas  fulled out doh log."
"118471","BOUCHERIE","225 Park Ave S New York 10003","KHAMRAJ K.","08/25/2022","23:18:25","Service: FLY SERVICE Treated location Heavy for Flies multiple Breeding Sites Found  Breeding Sites are dirty sink drains coffee station drip tray drain stairs going up to office small sink at the bar and food warmer at the oyster bar all breeding sites pointed out to a manager Please advise customer not to use bleach bleach will neutralize any chemical prevention we’ve placed   Location is not prep for fogging  All sinks and drains are treated with bio foam  Fan Spray Entire Establishment Eyster bar bar dining area bathrooms kitchen dishwashing area office area coffee station and garbage area  Need a follow up  Need eval for mice activity customer complain please call asap"
"117252","BARBALU","225 Front St New York 10038","CAPALDI J.","08/25/2022","23:19:41","When  I got there owner said he canceled service for tonight  and it sayit on pest pac . Couldn't find parking  4 blocks away  w as walked for nothing"
"133541","Ugly Donuts and Corn Dogs","398 Knickerbocker Ave Brooklyn 11237","CURTIS B.","08/25/2022","23:21:02","Service: NEW ACCT FOLLOW Equipment has been installed"
"113804","CATANIA BAKERY","487 Harman St Brooklyn 11237","CHOW E.","08/25/2022","23:25:22","Service: BLITZ Mouse activity found in kitchen inside Ketchall   Checked, cleaned and reset Ketchalls  More Ketchalls recommended from previous services Dusted areas for rodents  Replaced dirty glueboards  Left extra glue boards   Houseflies observed in kitchen and front counter areas   Spot treatment using bait and aerosols   Crack and crevice treatment using B&G sprayer   Updated DOH log"
"110127","SPRING MOTT","202 MOTT ST NEW YORK 10012","ROSARIO A.","08/25/2022","23:27:19","Could not find location see video"
"119636","MIRAMAR","21 S End Ave New York 10280","PARRA A.","08/25/2022","23:30:00","Service: PEST ELIM MAINT Place needs actysol service ASAP!!!! Massive roach infestation used cb80 and eco also tri die sprayed all areas"
"122542","SWEET CATCH POKE","125 Maiden Ln New York 10038","GHANIM MO","08/25/2022","23:36:42","Service: PEST ELIM MAINT Serviced and inspected all areas sprayed all necessary areas gel cracks and crevices checked and reset ketch all’s no activity in ketch all’s replinshed monitoring boards treated below kitchen appliances sinks and drains updated doh log"
"115903","CRAFT COOKING","41 MONROE ST NEW YORK 10002","CAPALDI J.","08/25/2022","23:36:51","Keys  given to me do not fit in the padlock on basement door keys  do given to me or only for for door locks not padlocks 41  Monroe"
"130286","Sal's Pizzeria","6127 Bergenline Ave West New York 07093","JONES H.","08/25/2022","23:36:59","Service: PEST ELIM MAINT Inspected and treated the kitchen bar and hallway for roach activity. Roaches are still present but it seems like the population has been cut down. Inspected the storage room and discovered a few colonies throughout the walls. Sprayed around all appliances and necessary areas with transport and nyguard. Inspected all traps. Signed doh log."
"129909","Frida's Mexican Restaurant","735 Harrison Ave Harrison 07029","IQBAL","08/25/2022","23:38:40","Service: PEST ELIM MAINT Service. Spray entire perimeter of the establishment. Place has no pest at the moment. Sign DOH have to bring a new one don’t have any with me . IPM RNR"
"113731","HANDCRAFT COFFEE","151 EAST 77TH ST NEW YORK 10075","OLLIVIERRE","08/25/2022","23:39:54","Service: PEST ELIM MAINT Checked all traps and monitors. Replaced all glue boards. No activity found. Treated all common areas and hot zones with suspend and Nyguard. Treated cracks crevices and under counters with Advion Cockroach gel bait."
"131813","Wasabi Sushi","638 Manhattan Ave Brooklyn 11222","CURTIS B.","08/25/2022","23:43:12","I was at another location"
"126558","POSA POSA","121 ROCKLAND CTR RTE 59 NANUET 10954","CARRASQUIL","08/25/2022","23:45:32","Service: EVALUATION Service traps and devices in all areas.  Install monitors and glue boards throughout restaurant. Checked all catchalls no activity in catch all’s. Checked tin cats found no activity in them Crack and crevice treatment throughout restaurant and in, Coffee station area, meadow area in kitchen,front pizza station area center counse and sink area in kitchen in the middle of kitchen equipment.  Poor sanitation and pizza station area needs to improve. Space treatment in backroom area for roaches. Sprayed all necessary areas."
"132667","CHUKO RAMEN","565 Vanderbilt Ave Brooklyn 11238","THOMAS S.","08/25/2022","23:58:28","Service: PEST ELIM MAINT Sprayed kitchen and bathroom also restaurant and basement changed two glue boards saw no activity signed doh"
"127681","PICCOLA CUCINA OSTERIA SICILIANA","196 SPRING ST NEW YORK 10012","ROSARIO A.","08/25/2022","23:59:06","No service for this location today. They are sending me to their location in tompson"
